Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,1860,2.960,1764309593957701.450	,1764309593957704.410	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,1861,19.380,1764309593957704.450	,1764309593957723.830	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,1861,17.320,1764309593957705.690	,1764309593957723.010	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1862,613.200,1764309593957723.850	,1764309593958337.050	
4,AddRmsNorm,AI_VECTOR_CORE,23,1863,2.100,1764309593958337.090	,1764309593958339.190	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1864,25.820,1764309593958339.210	,1764309593958365.030	
4,SwiGlu,AI_VECTOR_CORE,23,1865,4.100,1764309593958365.050	,1764309593958369.150	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1866,596.140,1764309593958369.170	,1764309593958965.310	
4,AddRmsNorm,AI_VECTOR_CORE,23,1867,2.000,1764309593958965.330	,1764309593958967.330	
4,trans_TransData_1,AI_VECTOR_CORE,23,1868,11.440,1764309593958967.350	,1764309593958978.790	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,1869,579.460,1764309593958978.810	,1764309593959558.270	
4,rope_custom_true_half,AI_CORE,23,1870,4.320,1764309593959558.290	,1764309593959562.610	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,1871,2.600,1764309593959562.630	,1764309593959565.230	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,1872,17.480,1764309593959565.250	,1764309593959582.730	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,1872,15.340,1764309593959566.390	,1764309593959581.730	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1873,585.720,1764309593959582.750	,1764309593960168.470	
4,AddRmsNorm,AI_VECTOR_CORE,23,1874,2.040,1764309593960168.490	,1764309593960170.530	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1875,25.580,1764309593960170.550	,1764309593960196.130	
4,SwiGlu,AI_VECTOR_CORE,23,1876,5.700,1764309593960196.150	,1764309593960201.850	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1877,598.520,1764309593960201.870	,1764309593960800.390	
4,AddRmsNorm,AI_VECTOR_CORE,23,1878,2.040,1764309593960800.410	,1764309593960802.450	
4,trans_TransData_1,AI_VECTOR_CORE,23,1879,11.520,1764309593960802.470	,1764309593960813.990	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,1880,600.420,1764309593960814.010	,1764309593961414.430	
4,rope_custom_true_half,AI_CORE,23,1881,4.500,1764309593961414.470	,1764309593961418.970	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,1882,1.980,1764309593961418.990	,1764309593961420.970	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,1883,16.640,1764309593961420.990	,1764309593961437.630	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,1883,15.040,1764309593961421.910	,1764309593961436.950	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1884,10.000,1764309593961437.650	,1764309593961447.650	
4,AddRmsNorm,AI_VECTOR_CORE,23,1885,2.900,1764309593961447.670	,1764309593961450.570	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1886,629.420,1764309593961450.590	,1764309593962080.010	
4,SwiGlu,AI_VECTOR_CORE,23,1887,3.980,1764309593962080.030	,1764309593962084.010	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1888,614.520,1764309593962084.030	,1764309593962698.550	
4,AddRmsNorm,AI_VECTOR_CORE,23,1889,2.680,1764309593962698.590	,1764309593962701.270	
4,trans_TransData_1,AI_VECTOR_CORE,23,1890,12.140,1764309593962701.310	,1764309593962713.450	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,1891,10.100,1764309593962713.470	,1764309593962723.570	
4,rope_custom_true_half,AI_CORE,23,1892,4.760,1764309593962723.590	,1764309593962728.350	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,1893,2.040,1764309593962728.370	,1764309593962730.410	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,1894,605.380,1764309593962730.430	,1764309593963335.810	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,1894,603.560,1764309593962731.550	,1764309593963335.110	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1895,13.380,1764309593963335.830	,1764309593963349.210	
4,AddRmsNorm,AI_VECTOR_CORE,23,1896,2.100,1764309593963349.230	,1764309593963351.330	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1897,627.440,1764309593963351.350	,1764309593963978.790	
4,SwiGlu,AI_VECTOR_CORE,23,1898,5.840,1764309593963978.830	,1764309593963984.670	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1899,612.580,1764309593963984.710	,1764309593964597.290	
4,AddRmsNorm,AI_VECTOR_CORE,23,1900,2.120,1764309593964597.310	,1764309593964599.430	
4,trans_TransData_1,AI_VECTOR_CORE,23,1901,10.280,1764309593964599.450	,1764309593964609.730	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,1902,608.380,1764309593964609.750	,1764309593965218.130	
4,rope_custom_true_half,AI_CORE,23,1903,4.380,1764309593965218.150	,1764309593965222.530	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,1904,2.000,1764309593965222.550	,1764309593965224.550	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,1905,18.920,1764309593965224.570	,1764309593965243.490	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,1905,16.300,1764309593965225.950	,1764309593965242.250	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1906,609.000,1764309593965243.510	,1764309593965852.510	
4,AddRmsNorm,AI_VECTOR_CORE,23,1907,1.980,1764309593965852.530	,1764309593965854.510	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1908,28.420,1764309593965854.550	,1764309593965882.970	
4,SwiGlu,AI_VECTOR_CORE,23,1909,4.780,1764309593965882.990	,1764309593965887.770	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1910,611.780,1764309593965887.790	,1764309593966499.570	
4,AddRmsNorm,AI_VECTOR_CORE,23,1911,2.020,1764309593966499.590	,1764309593966501.610	
4,trans_TransData_1,AI_VECTOR_CORE,23,1912,10.940,1764309593966501.630	,1764309593966512.570	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,1913,584.200,1764309593966512.610	,1764309593967096.810	
4,rope_custom_true_half,AI_CORE,23,1914,4.540,1764309593967096.830	,1764309593967101.370	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,1915,2.060,1764309593967101.390	,1764309593967103.450	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,1916,17.460,1764309593967103.490	,1764309593967120.950	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,1916,15.640,1764309593967104.590	,1764309593967120.230	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1917,587.200,1764309593967120.970	,1764309593967708.170	
4,AddRmsNorm,AI_VECTOR_CORE,23,1918,2.640,1764309593967708.190	,1764309593967710.830	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1919,25.400,1764309593967710.850	,1764309593967736.250	
4,SwiGlu,AI_VECTOR_CORE,23,1920,4.420,1764309593967736.270	,1764309593967740.690	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1921,589.960,1764309593967740.710	,1764309593968330.670	
4,AddRmsNorm,AI_VECTOR_CORE,23,1922,2.660,1764309593968330.690	,1764309593968333.350	
4,trans_TransData_1,AI_VECTOR_CORE,23,1923,13.680,1764309593968333.370	,1764309593968347.050	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,1924,563.720,1764309593968347.070	,1764309593968910.790	
4,rope_custom_true_half,AI_CORE,23,1925,4.820,1764309593968910.810	,1764309593968915.630	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,1926,1.980,1764309593968915.670	,1764309593968917.650	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,1927,17.700,1764309593968917.670	,1764309593968935.370	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,1927,15.420,1764309593968919.010	,1764309593968934.430	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1928,566.300,1764309593968935.390	,1764309593969501.690	
4,AddRmsNorm,AI_VECTOR_CORE,23,1929,2.160,1764309593969501.730	,1764309593969503.890	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1930,26.060,1764309593969503.910	,1764309593969529.970	
4,SwiGlu,AI_VECTOR_CORE,23,1931,3.840,1764309593969529.990	,1764309593969533.830	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1932,571.540,1764309593969533.850	,1764309593970105.390	
4,AddRmsNorm,AI_VECTOR_CORE,23,1933,1.960,1764309593970105.410	,1764309593970107.370	
4,trans_TransData_1,AI_VECTOR_CORE,23,1934,11.320,1764309593970107.410	,1764309593970118.730	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,1935,10.520,1764309593970118.750	,1764309593970129.270	
4,rope_custom_true_half,AI_CORE,23,1936,5.440,1764309593970129.290	,1764309593970134.730	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,1937,2.120,1764309593970134.750	,1764309593970136.870	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,1938,559.760,1764309593970136.890	,1764309593970696.650	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,1938,558.000,1764309593970137.930	,1764309593970695.930	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1939,12.780,1764309593970696.670	,1764309593970709.450	
4,AddRmsNorm,AI_VECTOR_CORE,23,1940,1.960,1764309593970709.470	,1764309593970711.430	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1941,583.320,1764309593970711.450	,1764309593971294.770	
4,SwiGlu,AI_VECTOR_CORE,23,1942,4.620,1764309593971294.810	,1764309593971299.430	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1943,566.900,1764309593971299.470	,1764309593971866.370	
4,AddRmsNorm,AI_VECTOR_CORE,23,1944,1.980,1764309593971866.390	,1764309593971868.370	
4,trans_TransData_1,AI_VECTOR_CORE,23,1945,11.320,1764309593971868.390	,1764309593971879.710	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,1946,559.380,1764309593971879.730	,1764309593972439.110	
4,rope_custom_true_half,AI_CORE,23,1947,4.420,1764309593972439.130	,1764309593972443.550	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,1948,2.000,1764309593972443.570	,1764309593972445.570	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,1949,18.480,1764309593972445.590	,1764309593972464.070	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,1949,16.380,1764309593972446.530	,1764309593972462.910	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1950,586.120,1764309593972464.090	,1764309593973050.210	
4,AddRmsNorm,AI_VECTOR_CORE,23,1951,2.140,1764309593973050.230	,1764309593973052.370	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1952,25.640,1764309593973052.410	,1764309593973078.050	
4,SwiGlu,AI_VECTOR_CORE,23,1953,4.100,1764309593973078.070	,1764309593973082.170	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1954,588.340,1764309593973082.190	,1764309593973670.530	
4,AddRmsNorm,AI_VECTOR_CORE,23,1955,2.040,1764309593973670.550	,1764309593973672.590	
4,trans_TransData_1,AI_VECTOR_CORE,23,1956,10.940,1764309593973672.610	,1764309593973683.550	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,1957,9.940,1764309593973683.570	,1764309593973693.510	
4,rope_custom_true_half,AI_CORE,23,1958,7.620,1764309593973693.550	,1764309593973701.170	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,1959,2.280,1764309593973701.190	,1764309593973703.470	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,1960,578.820,1764309593973703.490	,1764309593974282.310	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,1960,576.540,1764309593973704.770	,1764309593974281.310	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1961,15.560,1764309593974282.330	,1764309593974297.890	
4,AddRmsNorm,AI_VECTOR_CORE,23,1962,2.520,1764309593974297.930	,1764309593974300.450	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1963,618.420,1764309593974300.470	,1764309593974918.890	
4,SwiGlu,AI_VECTOR_CORE,23,1964,4.400,1764309593974918.930	,1764309593974923.330	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1965,614.700,1764309593974923.350	,1764309593975538.050	
4,AddRmsNorm,AI_VECTOR_CORE,23,1966,2.440,1764309593975538.070	,1764309593975540.510	
4,trans_TransData_1,AI_VECTOR_CORE,23,1967,13.120,1764309593975540.550	,1764309593975553.670	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,1968,599.280,1764309593975553.690	,1764309593976152.970	
4,rope_custom_true_half,AI_CORE,23,1969,5.160,1764309593976153.010	,1764309593976158.170	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,1970,2.860,1764309593976158.210	,1764309593976161.070	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,1971,20.700,1764309593976161.090	,1764309593976181.790	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,1971,18.620,1764309593976162.390	,1764309593976181.010	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1972,609.700,1764309593976181.810	,1764309593976791.510	
4,AddRmsNorm,AI_VECTOR_CORE,23,1973,1.980,1764309593976791.530	,1764309593976793.510	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1974,28.760,1764309593976793.530	,1764309593976822.290	
4,SwiGlu,AI_VECTOR_CORE,23,1975,4.160,1764309593976822.310	,1764309593976826.470	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1976,613.700,1764309593976826.490	,1764309593977440.190	
4,AddRmsNorm,AI_VECTOR_CORE,23,1977,2.020,1764309593977440.210	,1764309593977442.230	
4,trans_TransData_1,AI_VECTOR_CORE,23,1978,11.020,1764309593977442.270	,1764309593977453.290	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,1979,10.100,1764309593977453.310	,1764309593977463.410	
4,rope_custom_true_half,AI_CORE,23,1980,4.460,1764309593977463.430	,1764309593977467.890	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,1981,2.020,1764309593977467.910	,1764309593977469.930	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,1982,604.880,1764309593977469.950	,1764309593978074.830	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,1982,602.540,1764309593977471.210	,1764309593978073.750	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1983,14.220,1764309593978074.850	,1764309593978089.070	
4,AddRmsNorm,AI_VECTOR_CORE,23,1984,2.220,1764309593978089.110	,1764309593978091.330	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1985,628.280,1764309593978091.350	,1764309593978719.630	
4,SwiGlu,AI_VECTOR_CORE,23,1986,4.420,1764309593978719.650	,1764309593978724.070	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,1987,611.460,1764309593978724.090	,1764309593979335.550	
4,AddRmsNorm,AI_VECTOR_CORE,23,1988,2.120,1764309593979335.570	,1764309593979337.690	
4,aclnnIndex_IndexAiCore_Index,AI_VECTOR_CORE,23,1989,10.040,1764309593979337.710	,1764309593979347.750	
4,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,23,1990,493.020,1764309593979347.770	,1764309593979840.790	
4,aclnnCast_CastAiCore_Cast,AI_VECTOR_CORE,23,1991,8.440,1764309593979840.830	,1764309593979849.270	
4,aclnnDiv_RealDivAiCore_RealDiv,AI_VECTOR_CORE,23,1992,8.940,1764309593979849.310	,1764309593979858.250	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,23,1993,94.120,1764309593979858.270	,1764309593979952.390	
4,aclnnSort_SortAiCore_Sort,MIX_AIV,23,1994,306.860,1764309593979952.410	,1764309593980259.270	
4,aclnnSort_SortAiCore_Sort,MIX_AIV,23,1994,305.080,1764309593979953.530	,1764309593980258.610	
4,aclnnSort_CastAiCore_Cast,AI_VECTOR_CORE,23,1995,8.400,1764309593980259.430	,1764309593980267.830	
4,aclnnCumsum_CumsumAiCore_MemSet,AI_VECTOR_CORE,23,1996,15.180,1764309593980267.870	,1764309593980283.050	
4,aclnnCumsum_CumsumAiCore_Cumsum,AI_VECTOR_CORE,23,1997,677.740,1764309593980283.070	,1764309593980960.810	
4,aclnnRsubs_SubAiCore_Sub,AI_VECTOR_CORE,23,1998,2.140,1764309593980960.830	,1764309593980962.970	
4,aclnnLeTensor_LessEqualAiCore_LessEqual,AI_VECTOR_CORE,23,1999,10.960,1764309593980962.990	,1764309593980973.950	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,2000,2.020,1764309593980973.970	,1764309593980975.990	
4,N/A,MEMCPY_ASYNC,23,2001,0.540,1764309593980976.010	,1764309593980976.550	
4,aclnnReduceSum_CastAiCore_Cast,AI_VECTOR_CORE,23,2002,8.240,1764309593980976.570	,1764309593980984.810	
4,aclnnReduceSum_ReduceSumOpAiCore_ReduceSum,MIX_AIV,23,2003,22.900,1764309593980984.830	,1764309593981007.730	
4,aclnnReduceSum_ReduceSumOpAiCore_ReduceSum,MIX_AIV,23,2003,20.760,1764309593980985.910	,1764309593981006.670	
4,aclnnReduceSum_CastAiCore_Cast,AI_VECTOR_CORE,23,2004,1.560,1764309593981007.750	,1764309593981009.310	
4,aclnnGather_GatherElements_GatherElements,AI_VECTOR_CORE,23,2005,23.120,1764309593981009.330	,1764309593981032.450	
4,aclnnLtTensor_LessAiCore_Less,AI_VECTOR_CORE,23,2006,12.920,1764309593981032.470	,1764309593981045.390	
4,aclnnInplaceMaskedFillScalar_MaskedFillAiCore_MaskedFill,AI_VECTOR_CORE,23,2007,17.200,1764309593981045.410	,1764309593981062.610	
4,aclnnInplaceCopy_TensorMoveAiCore_TensorMove,AI_VECTOR_CORE,23,2008,10.540,1764309593981062.630	,1764309593981073.170	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,23,2009,68.260,1764309593981073.190	,1764309593981141.450	
4,N/A,MEMCPY_ASYNC,23,2010,2.580,1764309593981141.470	,1764309593981144.050	
4,aclnnInplaceUniform_DSARandomUniform_DSARandomUniform,DSA_SQE,23,2011,15.360,1764309593981144.210	,1764309593981159.570	
4,aclnnNeg_NegAiCore_Neg,AI_VECTOR_CORE,23,2012,8.620,1764309593981159.590	,1764309593981168.210	
4,aclnnAdds_AddAiCore_Add,AI_VECTOR_CORE,23,2013,8.120,1764309593981168.230	,1764309593981176.350	
4,aclnnGeScalar_GreaterEqual_GreaterEqual,AI_VECTOR_CORE,23,2014,9.880,1764309593981176.370	,1764309593981186.250	
4,aclnnInplaceMaskedFillScalar_MaskedFillAiCore_MaskedFill,AI_VECTOR_CORE,23,2015,6.400,1764309593981186.270	,1764309593981192.670	
4,aclnnLog_LogAiCore_Log,AI_VECTOR_CORE,23,2016,9.200,1764309593981192.690	,1764309593981201.890	
4,aclnnInplaceMuls_MulAiCore_Mul,AI_VECTOR_CORE,23,2017,8.220,1764309593981201.910	,1764309593981210.130	
4,aclnnDiv_RealDivAiCore_RealDiv,AI_VECTOR_CORE,23,2018,8.640,1764309593981210.150	,1764309593981218.790	
4,aclnnArgMax_ArgMaxV2AiCore_ArgMaxV2,AI_VECTOR_CORE,23,2019,27.060,1764309593981218.810	,1764309593981245.870	
4,aclnnArgMax_CastAiCore_Cast,AI_VECTOR_CORE,23,2020,1.240,1764309593981245.890	,1764309593981247.130	
4,aclnnCast_CastAiCore_Cast,AI_VECTOR_CORE,23,2021,1.700,1764309593981247.150	,1764309593981248.850	
4,N/A,MEMCPY_ASYNC,40,258,2.920,1764309593982319.190	,1764309593982322.110	
4,aes_cipher_kernel_npu,AI_CORE,40,259,381.240,1764309593982322.270	,1764309593982703.510	
4,N/A,MEMCPY_ASYNC,40,260,0.540,1764309593982703.530	,1764309593982704.070	
4,N/A,EVENT_RECORD,40,261,0.020,1764309593982704.090	,1764309593982704.110	
4,N/A,MEMCPY_ASYNC,40,262,2.440,1764309594032707.250	,1764309594032709.690	
4,aes_cipher_kernel_npu,AI_CORE,40,263,2.980,1764309594032709.850	,1764309594032712.830	
4,N/A,MEMCPY_ASYNC,40,264,0.600,1764309594032728.630	,1764309594032729.230	
4,N/A,MEMCPY_ASYNC,40,265,2.260,1764309594032742.090	,1764309594032744.350	
4,N/A,EVENT_RECORD,40,266,0.020,1764309594032777.670	,1764309594032777.690	
4,N/A,MEMCPY_ASYNC,40,267,2.300,1764309594083128.070	,1764309594083130.370	
4,aes_cipher_kernel_npu,AI_CORE,40,268,3.020,1764309594083130.530	,1764309594083133.550	
4,N/A,MEMCPY_ASYNC,40,269,0.540,1764309594083152.750	,1764309594083153.290	
4,N/A,MEMCPY_ASYNC,40,270,2.320,1764309594083165.090	,1764309594083167.410	
4,N/A,EVENT_RECORD,40,271,0.020,1764309594083169.870	,1764309594083169.890	
4,N/A,MEMCPY_ASYNC,40,272,2.440,1764309594133526.050	,1764309594133528.490	
4,aes_cipher_kernel_npu,AI_CORE,40,273,2.960,1764309594133528.650	,1764309594133531.610	
4,N/A,MEMCPY_ASYNC,40,274,0.560,1764309594133547.210	,1764309594133547.770	
4,N/A,MEMCPY_ASYNC,40,275,2.320,1764309594133560.070	,1764309594133562.390	
4,N/A,EVENT_RECORD,40,276,0.020,1764309594133564.470	,1764309594133564.490	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,2022,2.000,1764309594183590.290	,1764309594183592.290	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,2023,2.460,1764309594183621.250	,1764309594183623.710	
4,N/A,MEMCPY_ASYNC,40,277,2.280,1764309594184084.510	,1764309594184086.790	
4,aes_cipher_kernel_npu,AI_CORE,40,278,2.660,1764309594184086.950	,1764309594184089.610	
4,N/A,MEMCPY_ASYNC,40,279,0.540,1764309594184093.610	,1764309594184094.150	
4,N/A,MEMCPY_ASYNC,40,280,2.320,1764309594184129.810	,1764309594184132.130	
4,N/A,EVENT_RECORD,40,281,0.020,1764309594184135.390	,1764309594184135.410	
4,N/A,MEMCPY_ASYNC,40,282,2.260,1764309594234496.730	,1764309594234498.990	
4,aes_cipher_kernel_npu,AI_CORE,40,283,1.920,1764309594234499.150	,1764309594234501.070	
4,N/A,MEMCPY_ASYNC,40,284,0.540,1764309594234520.310	,1764309594234520.850	
4,N/A,MEMCPY_ASYNC,40,285,2.460,1764309594234528.290	,1764309594234530.750	
4,N/A,EVENT_RECORD,40,286,0.020,1764309594234530.910	,1764309594234530.930	
4,N/A,MEMCPY_ASYNC,40,287,2.440,1764309594284931.710	,1764309594284934.150	
4,aes_cipher_kernel_npu,AI_CORE,40,288,1.960,1764309594284934.310	,1764309594284936.270	
4,N/A,MEMCPY_ASYNC,40,289,0.560,1764309594284940.270	,1764309594284940.830	
4,N/A,MEMCPY_ASYNC,40,290,2.280,1764309594284953.550	,1764309594284955.830	
4,N/A,EVENT_RECORD,40,291,0.020,1764309594284969.030	,1764309594284969.050	
4,N/A,MEMCPY_ASYNC,40,292,2.420,1764309594336765.810	,1764309594336768.230	
4,aes_cipher_kernel_npu,AI_CORE,40,293,1.940,1764309594336788.390	,1764309594336790.330	
4,N/A,MEMCPY_ASYNC,40,294,0.600,1764309594336819.730	,1764309594336820.330	
4,N/A,MEMCPY_ASYNC,40,295,3.240,1764309594336834.150	,1764309594336837.390	
4,N/A,EVENT_RECORD,40,296,0.020,1764309594336838.110	,1764309594336838.130	
4,N/A,MEMCPY_ASYNC,40,297,2.320,1764309594386920.310	,1764309594386922.630	
4,aes_cipher_kernel_npu,AI_CORE,40,298,2.580,1764309594386938.070	,1764309594386940.650	
4,N/A,MEMCPY_ASYNC,40,299,0.660,1764309594386948.730	,1764309594386949.390	
4,N/A,MEMCPY_ASYNC,40,300,2.360,1764309594386967.170	,1764309594386969.530	
4,N/A,EVENT_RECORD,40,301,0.020,1764309594386970.250	,1764309594386970.270	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,2024,9.120,1764309594437087.630	,1764309594437096.750	
4,N/A,MEMCPY_ASYNC,40,302,2.420,1764309594437669.430	,1764309594437671.850	
4,aes_cipher_kernel_npu,AI_CORE,40,303,2.940,1764309594437676.650	,1764309594437679.590	
4,N/A,MEMCPY_ASYNC,40,304,0.620,1764309594437736.410	,1764309594437737.030	
4,N/A,MEMCPY_ASYNC,40,305,2.320,1764309594437748.190	,1764309594437750.510	
4,N/A,EVENT_RECORD,40,306,0.020,1764309594437750.650	,1764309594437750.670	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,2025,1.620,1764309594487724.090	,1764309594487725.710	
4,N/A,MEMCPY_ASYNC,23,2026,0.540,1764309594487763.090	,1764309594487763.630	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,2027,1.360,1764309594487790.010	,1764309594487791.370	
4,aclnnCast_CastAiCore_Cast,AI_VECTOR_CORE,23,2028,1.520,1764309594487793.670	,1764309594487795.190	
